peak_chrom	peak_start	peak_end	gene_id	gene_name	distance	location
2	150410869	150411269				error
2	150469801	150470201				error
2	150487537	150487937				error
2	150630889	150631289				error
2	150677542	150677942				error
2	151204746	151205146				error
2	151409797	151410197				error
2	151786403	151786803				error
2	151828295	151828695				error
2	152175593	152175993				error
2	152335017	152335417				error
2	152486029	152486429				error
2	152543011	152543411				error
2	152718229	152718629				error
2	153478570	153478970				error
2	153488100	153488500				error
2	153871700	153872100				error
2	154697410	154697810				error
2	156254582	156254982				error
2	156332545	156332945				error
2	156342242	156342642				error
2	156400504	156400904				error
2	156435992	156436392				error
2	157628591	157628991				error
2	157876294	157876694				error
2	158456728	158457128				error
2	158745352	158745752				error
2	158968261	158968661				error
2	159136036	159136436				error
2	159211403	159211803				error
2	159286662	159287062				error
2	159615299	159615699				error
2	159712145	159712545				error
2	160270026	160270426				error
2	160405442	160405842				error
2	160407597	160407997				error
2	160492822	160493222				error
2	161043093	161043493				error
2	161160184	161160584				error
2	161238784	161239184				error
2	161308222	161308622				error
2	161414457	161414857				error
2	161418693	161419093				error
2	161423598	161423998				error
2	162074079	162074479				error
2	162343999	162344399				error
2	162838524	162838924				error
2	163207961	163208361				error
2	163348113	163348513				error
2	163736457	163736857				error
2	164621292	164621692				error
2	164841742	164842142				error
2	165624256	165624656				error
2	165886743	165887143				error
2	165953835	165954235				error
2	166127274	166127674				error
2	166375827	166376227				error
2	167292744	167293144				error
2	167331866	167332266				error
2	168247541	168247941				error
2	168456075	168456475				error
2	168890253	168890653				error
2	169362113	169362513				error
2	169364448	169364848				error
2	169479422	169479822				error
2	169573641	169574041				error
2	169584258	169584658				error
2	169623154	169623554				error
2	169694294	169694694				error
2	169733706	169734106				error
2	169798768	169799168				error
2	169824742	169825142				error
2	169827272	169827672				error
2	170313622	170314022				error
2	170770773	170771173				error
2	170823416	170823816				error
2	170928928	170929328				error
2	171160642	171161042				error
2	171433979	171434379				error
2	171687302	171687702				error
2	171893996	171894396				error
2	171922207	171922607				error
2	171999734	172000134				error
2	172085031	172085431				error
2	172172546	172172946				error
2	172285163	172285563				error
2	172380756	172381156				error
2	172427436	172427836				error
2	172555742	172556142				error
2	173354516	173354916				error
2	173964963	173965363				error
2	174248435	174248835				error
2	174332370	174332770				error
2	174334716	174335116				error
2	174486989	174487389				error
2	174682739	174683139				error
2	174771776	174772176				error
2	174827371	174827771				error
2	175005173	175005573				error
2	175168135	175168535				error
2	175181367	175181767				error
2	176001980	176002380				error
2	176140576	176140976				error
2	176269305	176269705				error
2	176495735	176496135				error
2	176553835	176554235				error
2	176653732	176654132				error
2	177148781	177149181				error
2	177212384	177212784				error
2	177263546	177263946				error
2	177552690	177553090				error
2	177618689	177619089				error
2	178082445	178082845				error
2	178112251	178112651				error
2	178194286	178194686				error
2	178211957	178212357				error
2	178450984	178451384				error
2	178478607	178479007				error
2	178480157	178480557				error
2	178522991	178523391				error
2	179264361	179264761				error
2	180006990	180007390				error
2	180056789	180057189				error
2	180205641	180206041				error
2	180980376	180980776				error
2	181218420	181218820				error
2	181457171	181457571				error
2	181656794	181657194				error
2	181683476	181683876				error
2	181891602	181892002				error
2	182220304	182220704				error
2	182220998	182221398				error
2	182715894	182716294				error
2	182866535	182866935				error
2	183038230	183038630				error
2	183124358	183124758				error
2	184598257	184598657				error
2	185529282	185529682				error
2	185864689	185865089				error
2	186486019	186486419				error
2	186586810	186587210				error
2	186589879	186590279				error
2	186693899	186694299				error
2	186848902	186849302				error
2	188292354	188292754				error
2	189441083	189441483				error
2	189580700	189581100				error
2	189661164	189661564				error
2	189762487	189762887				error
2	189784101	189784501				error
2	190180518	190180918				error
2	190319708	190320108				error
2	190343752	190344152				error
2	190534469	190534869				error
2	190648776	190649176				error
2	190861230	190861630				error
2	190880524	190880924				error
2	191014039	191014439				error
2	191020229	191020629				error
2	191245322	191245722				error
2	191270827	191271227				error
2	191677830	191678230				error
2	192085011	192085411				error
2	192194868	192195268				error
2	193502443	193502843				error
2	193518382	193518782				error
2	195656905	195657305				error
2	195823250	195823650				error
2	196068339	196068739				error
2	196171432	196171832				error
2	196592890	196593290				error
2	196639494	196639894				error
2	196799461	196799861				error
2	196926613	196927013				error
2	197145633	197146033				error
2	197310600	197311000				error
2	197434897	197435297				error
2	197453169	197453569				error
2	197499956	197500356				error
2	197515774	197516174				error
2	197705145	197705545				error
2	197804390	197804790				error
2	199459323	199459723				error
2	199911032	199911432				error
2	199955423	199955823				error
2	200203417	200203817				error
2	200306531	200306931				error
2	200396852	200397252				error
2	200416868	200417268				error
2	200509858	200510258				error
2	200525938	200526338				error
2	200811424	200811824				error
2	200864427	200864827				error
2	200889088	200889488				error
2	200963422	200963822				error
2	201071638	201072038				error
2	201116225	201116625				error
2	201451445	201451845				error
2	201642521	201642921				error
2	201780882	201781282				error
2	201972763	201973163				error
2	202033424	202033824				error
2	202064427	202064827				error
2	202238247	202238647				error
2	202265522	202265922				error
2	202375870	202376270				error
2	202634694	202635094				error
2	202701061	202701461				error
2	202911871	202912271				error
2	203014534	203014934				error
2	203238929	203239329				error
2	203328047	203328447				error
2	203535208	203535608				error
2	204452527	204452927				error
2	204453863	204454263				error
2	204545325	204545725				error
2	205140022	205140422				error
2	205650382	205650782				error
2	205682281	205682681				error
2	205720425	205720825				error
2	206085887	206086287				error
2	206159316	206159716				error
2	206443325	206443725				error
2	206765263	206765663				error
2	206970897	206971297				error
2	207041228	207041628				error
2	207133946	207134346				error
2	207166022	207166422				error
2	207256415	207256815				error
2	207334660	207335060				error
2	207473037	207473437				error
2	207529690	207530090				error
2	207625267	207625667				error
2	207711278	207711678				error
2	207769792	207770192				error
2	208255028	208255428				error
2	208265966	208266366				error
2	209389039	209389439				error
2	209423722	209424122				error
2	209579258	209579658				error
2	209771643	209772043				error
2	209960804	209961204				error
2	210002427	210002827				error
2	210170922	210171322				error
2	210476446	210476846				error
2	212536546	212536946				error
2	212709265	212709665				error
2	213007285	213007685				error
2	213151538	213151938				error
2	213188112	213188512				error
2	213284165	213284565				error
2	213818417	213818817				error
2	214809704	214810104				error
2	215311864	215312264				error
2	215436001	215436401				error
2	216013353	216013753				error
2	216081590	216081990				error
2	216083916	216084316				error
2	216109084	216109484				error
2	216114692	216115092				error
2	216372044	216372444				error
2	216412305	216412705				error
2	216498702	216499102				error
2	216620844	216621244				error
2	216633071	216633471				error
2	216636032	216636432				error
2	216694251	216694651				error
2	216695468	216695868				error
2	216765819	216766219				error
2	217714248	217714648				error
2	217858636	217859036				error
2	218015682	218016082				error
2	218216875	218217275				error
2	218270103	218270503				error
2	218323057	218323457				error
2	218396035	218396435				error
2	218406308	218406708				error
2	218568290	218568690				error
2	218659298	218659698				error
2	218671958	218672358				error
2	218710706	218711106				error
2	218909067	218909467				error
2	218959396	218959796				error
2	218963157	218963557				error
2	219160523	219160923				error
2	219176728	219177128				error
2	219178052	219178452				error
2	219206738	219207138				error
2	219218571	219218971				error
2	219229507	219229907				error
2	219245219	219245619				error
2	219279120	219279520				error
2	219294618	219295018				error
2	219350826	219351226				error
2	219388026	219388426				error
2	219446089	219446489				error
2	219498598	219498998				error
2	219521229	219521629				error
2	219530040	219530440				error
2	219543691	219544091				error
2	219552387	219552787				error
2	219571280	219571680				error
2	219576882	219577282				error
2	219597802	219598202				error
2	219627459	219627859				error
2	219871375	219871775				error
2	221165085	221165485				error
2	221555081	221555481				error
2	221573296	221573696				error
2	221655419	221655819				error
2	221793004	221793404				error
2	222290999	222291399				error
2	222319331	222319731				error
2	222548994	222549394				error
2	222656050	222656450				error
2	222671465	222671865				error
2	222709303	222709703				error
2	222860727	222861127				error
2	223945118	223945518				error
2	223957202	223957602				error
2	224039224	224039624				error
2	224585432	224585832				error
2	225971417	225971817				error
2	226031081	226031481				error
2	226048659	226049059				error
2	226431316	226431716				error
2	226466641	226467041				error
2	226484028	226484428				error
2	226739224	226739624				error
2	226799572	226799972				error
2	226835859	226836259				error
2	227325104	227325504				error
2	227472039	227472439				error
2	229557014	229557414				error
2	229714327	229714727				error
2	229922027	229922427				error
2	230068078	230068478				error
2	230411674	230412074				error
2	230650543	230650943				error
